LIABILITIES
425.95
14593.27
95.64
116.49
71.35
449.11
2737.23
24.53
553.53
1005.29
10772.39
4547.94
333.88
1488.72
77.76
961.8
394.95
2806.41
96.29
1101.67
562.11
308.36
1941.4
224.76
19540.89
407.5
29.83
12232.77
10.99
208.86
4.54
422.64
2044.93
1804.17
947.09
320.68
8213.75
26612.08
183.85
2768.59
30.17
280.85
21920.63
250.99
3653.44
9896.17
1303.15
3146.69
3552.99
1487.44
247.06
305.17
317.86
396.24
691.83
2.05
3701.71
73.13
6315.9
263.6
44.31
3220.46
28847.69
9737.68
1992.97
1114
415.71
1872.55
21.92
4401.98
3844.55
155.01
606.36
142.52
1259.55
795.55
3623.86
831.63
13807.32
8808.57
194.52
295.22
2.73
569.64
462.62
1643.34
183.45
555.03
15637.77
69.28
766.27
2052.84
2768.3
31965.1
472.6
693.33
1992.16
277.61
1152.43
128.32
39763.29
3556
119.66
1575.59
1876.94
3360.52
45260.56
91861.23
623.73
290.45
5776.75
816.5
1951.61
571.73
1560.3
739.5
63543.75
867.36
279.26
699.68
140.78
1638.45
5045.03
625.95
1420.67
201.83
424.63
1255.85
973.02
6766.46
826.42
277.23
79354.91
811.62
2526.28
1128.26
123.98
4393.66
73.46
2312.65
15433.77
5581.63
47525.03
24817.7
149.09
34.25
4282.13
48554.81
65.81
15.16
0.64
8841.25
27664.15
115330
23517.04
1604.43
264.85
125.04
9671.82
100.51
3408.66
2199.53
288
8671.06
154566.83
108.11
48.85
394.11
819.73
108.7
132.34
546.44
187.28
23.06
10.12
107.54
69.2
39.53
72.98
175.9
3996.36
2194.06
9.87
23.02
1208.56
23717.2
6161.09
2175.22
511.12
9312.49
17598.76
819742.06
1780.84
69963.67
10062.79
772477.26
1220228.39
320670.37
3177.01
14657.04
152653.4
5830.56
3611.44
4292.78
130696.3
71150.57
17543.46
7414.41
1134477.7
6545.03
241630.66
150690.93
142667.01
16720.7
27771.32
2681.94
146835.53
2470.84
20176.14
3301
25187.99
70394.76
19185.71
87789.29
168372.36
10788.75
171992.8
535.46
32266.7
24536.74
3083.75
10444.86
632.04
6120.56
0.58
539.59
0.52
335.12
1767.66
7.89
555.38
30.95
2065.79
5074.24
68.23
27.82
670.18
156.43
2057.53
4.34
1222.23
418.54
3072.66
554.74
856.85
167.43
585.38
1275.62
112.05
127.31
6880.84
1616.38
2437.68
324.41
3986.99
4012.9
11802.31
112.33
3384.41
12395.46
1356.38
22867.12
3280.19
5.4
79160.48
21724.55
20853.26
9618.5
6.12
8049.92
2260.27
833.93
337.23
4903.19
23.7
453.34
178.51
1053.27
4.76
35.37
3588.84
2463.68
1.16
261.72
602.38
197.03
1376.44
446.87
4205.44
1370.51
430.61
1100.08
40544.61
855.63
6.79
379.49
122.5
494.15
79.47
960.63
227.14
158.86
184.58
5.64
27194.1
13431.39
14.97
18351.03
548.59
2583.79
2830.42
4386.44
12060.79
4434.88
689.69
940.34
393.5
72.14
715.89
3963.13
2151.76
5.69
475.22
343.78
359.12
50.79
311.48
1695.06
68.15
1787.8
481.75
112.36
230.59
421.65
21.42
15.22
2140.07
30.74
334.09
1044.16
244.79
1253.54
1936.12
2517.27
5909.92
373
1572.95
3.71
2.26
64.77
1061.53
245.13
27.84
2322.61
193.08
63.17
203.72
1017.09
535.45
136.94
375.43
11599
19.1
14.48
13.04
3400.84
106.53
4048.25
4463.46
822.25
1458.58
1319.57
176.76
8445.99
2091.23
135.16
5219.62
5071.63
491.44
4411.7
758.64
6650.21
2871.28
12089.78
466.57
2620.2
821.17
1035.95
236.66
4941.74
3852.1
1771.01
2.8
158.7
2701.99
71
822.41
401.62
41.83
1272.29
2807.18
2557.43
6161.64
1.95
215.17
14.54
31.27
16.69
66.98
3589.29
1732.85
194.34
56.3
218.29
3487.89
62.2
178.67
109.6
6331.86
75.25
50.32
145.83
737.07
248.23
552.38
1495.44
287.78
0.32
7.94
54.2
389.16
26.26
2466.29
4.51
5754.42
3095.58
2.26
942.38
15094.62
5.69
20351.04
16086.01
210.61
6734.74
427.91
2560.5
105.22
370.13
197.47
425.95
4203.23
14593.27
200.06
446.87
4442.38
436.84
752.23
1128.18
11760.99
240.26
23.72
3345.68
1165.97
1145.12
642.05
95.64
116.49
475.22
71.35
449.11
343.78
53.09
17.99
2737.23
24.53
107.92
2570.82
313.65
303.8
196.34
649.25
738.04
650.68
374.32
1478.1
5275.36
482.28
3954.91
5401.89
166.54
17577.35
1333.9
383.09
16013.38
284.74
284.91
463.38
116.65
359.12
50.79
311.48
1695.06
68.15
1787.8
481.75
112.36
230.59
421.65
21.42
15.22
2140.07
30.74
334.09
1044.16
244.79
1253.54
1936.12
2517.27
5909.92
1941.4
373
373
1572.95
3.71
2.26
64.77
1061.53
245.13
27.84
2322.61
23.6
193.08
63.17
203.72
1017.09
535.45
136.94
375.43
19.1
14.48
13.04
3400.84
106.53
4048.25
4463.46
822.25
1458.58
1319.57
176.76
8445.99
2091.23
135.16
5219.62
5071.63
491.44
4411.7
758.64
37353.93
6650.21
2871.28
12089.78
466.57
2620.2
821.17
1035.95
191.05
236.66
4941.74
3852.1
1771.01
2.8
299.61
56.3
462.62
204.77
228.65
158.7
20
2701.99
71
822.41
401.62
41.83
1272.29
2807.18
2557.43
553.53
1005.29
10772.39
4547.94
333.88
1488.72
77.76
961.8
394.95
1595.76
2806.41
1208.56
23717.2
6161.09
2175.22
511.12
9312.49
17598.76
819742.06
1780.84
69963.67
10062.79
772477.26
1220228.39
476.84
320670.37
3177.01
14657.04
152653.4
5830.56
3611.44
4292.78
130696.3
71150.57
17543.46
7414.41
1134477.7
6545.03
241630.66
150690.93
142667.01
16720.7
27771.32
2681.94
146835.53
2470.84
20176.14
3301
25187.99
70394.76
19185.71
87789.29
168372.36
10788.75
171992.8
535.46
32266.7
24536.74
3083.75
10444.86
632.04
6120.56
0.58
539.59
0.52
335.12
1767.66
7.89
555.38
30.95
2065.79
5074.24
68.23
27.82
670.18
156.43
2057.53
4.34
1222.23
418.54
3072.66
554.74
856.85
167.43
585.38
1275.62
112.05
127.31
6880.84
1616.38
2437.68
324.41
3986.99
4012.9
11802.31
112.33
3384.41
12395.46
1356.38
22867.12
6161.64
3280.19
5.4
96.29
1.95
215.17
14.54
31.27
16.69
66.98
79160.48
3589.29
90.35
21724.55
20853.26
562.11
308.36
224.76
19540.89
407.5
29.83
12232.77
39.99
10.99
208.86
4.54
422.64
2044.93
1804.17
947.09
320.68
8213.75
26612.08
183.85
2768.59
30.17
280.85
21920.63
250.99
3653.44
9896.17
1303.15
3146.69
3608.1
1487.44
247.06
305.17
317.86
396.24
691.83
125.36
2.05
1732.85
3701.71
73.13
6315.9
263.6
44.31
3220.46
28847.69
194.34
9737.68
1992.97
1114
415.71
1872.55
21.92
4401.98
4401.98
3844.55
155.01
606.36
142.52
1259.55
795.55
3623.86
831.63
13958.08
218.29
114.72
8808.57
194.52
295.22
2.73
569.64
311.71
1643.34
183.45
555.03
15637.77
69.28
766.27
2052.84
3487.89
62.2
1516.66
178.67
109.6
6331.86
75.25
50.32
145.83
737.07
248.23
552.38
1495.44
287.78
0.32
7.94
8.03
54.2
389.16
26.26
2466.29
1032.99
973.02
6766.46
8454.99
826.42
277.23
79354.91
811.62
2526.28
1128.26
2768.3
31965.1
2060.4
472.6
693.33
1992.16
123.98
277.61
1152.43
128.32
4393.66
137.71
39763.29
73.46
4.51
3556
119.66
1575.59
1876.94
3360.52
45260.56
91861.23
2312.65
9672.78
5581.63
47525.03
24817.7
149.09
34.25
4282.13
48554.81
65.81
5754.42
15.16
3095.58
0.64
8841.25
27664.15
115330
23517.04
2.26
1604.43
264.85
125.04
9671.82
100.51
571.73
3408.66
2199.53
288
8671.06
154566.83
108.11
48.85
394.11
819.73
368.71
108.7
132.34
546.44
187.28
23.06
10.12
107.54
69.2
38.42
39.53
72.98
175.9
3996.36
2194.06
9.87
23.02
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
34273.06
8.01
8127.22
2955.78
4862.95
1025.52
623.73
290.45
13506.05
595.44
1029.21
5776.75
44522.66
10694.01
719.34
2260.27
4324.46
11270.62
30894.66
833.93
3821.88
10243.06
152.35
6548.71
201.74
1951.61
637
35574.34
337.23
4.12
4405.54
404.07
97.08
1560.3
617.14
536.75
74573.68
873.74
311.17
63543.75
40.52
867.36
7117.56
279.26
4206.79
699.68
45.92
839.36
308.09
1638.45
298.95
875.75
5045.03
4903.19
397.77
625.95
1420.67
201.83
6768.43
377.41
3905.22
282.55
1255.85
179.55
282.05
1524.09
36.59
540.4
3795.84
1382.48
363.43
313.43
1682.79
12690.06
179.28
23.84
711.71
23.31
579.29
1438.32
1221.18
66747.65
53.17
680.91
178.51
438.65
1830.65
35.85
118.35
185.61
25.06
6774.25
6930.05
764.7
741.25
4830.44
1053.27
74.72
748.32
72.28
1022.57
68.6
4150.68
59346.64
4808.33
4.76
5168.42
1583.19
3113.05
668.54
35.37
876.71
578.65
3056.73
41883.55
27.42
3588.84
5655.05
83.7
859.49
1178.33
2463.68
1.16
492.49
875.61
975.64
9233
678.28
558.3
261.72
2329.29
13171.95
42352.91
936.04
784.67
602.38
359.91
1455.51
324.54
414.67
1106.21
2770.22
9577.56
782.16
23389.6
25139.61
2114.88
574.53
9400.12
5118.44
144.49
595.85
35.22
9386.71
5427.69
208.31
197.03
349.78
665.4
129.37
161.6
479.63
1087.45
414.59
1195.67
4205.44
677.17
590.32
241.11
185
1370.51
430.61
579.64
563.69
310.25
3066.95
727.88
137.1
1101.67
1100.08
1181.48
36653.82
1686.56
726.05
6.79
379.49
122.5
12.9
267.68
79.47
199.86
960.63
227.03
158.86
184.58
5.64
142749
27194.1
13431.39
14.97
12060.79
11599
18334.42
588.39
1110.02
2652.27
2983.73
12.98
4524.99
4434.88
40.27
774.63
935.63
393.5
8533.44
248.04
72.14
1183.3
728.26
238.96
3390.65
529.81
447.46
3164.46
1640.85
11573.31
132.28
305.96
416.19
156.44
9206.35
5892.09
821.22
205.68
715.89
177.33
7920.63
108.58
4230.29
3963.13
51.4
1817.42
2379.64
996.61
242.97
53270.27
64.09
83998.47
3346.2
14539.79
183.15
1636.46
954.67
2690.29
851.12
1474.02
8506.03
79.56
1100.45
2601.39
659.11
2191.5
1224.5
5403.19
16905.39
1451.97
823.95
366.91
22502.49
7905.14
785.23
13542.44
2151.76
942.38
15094.62
5.69
539.18
19668.94
19432.6
225.25
6734.74
427.91
2560.5
105.22
393.02
197.47
425.95
3149.81
15597.26
200.06
446.87
3909.3
436.84
778.86
1128.18
10926.51
262.52
23.72
3345.68
1165.97
1145.12
642.05
95.64
112.66
475.22
76.25
449.11
319.57
53.09
17.99
2737.23
24.53
107.92
2570.82
313.65
303.8
196.34
618.82
738.04
650.68
374.32
1478.1
5463.97
482.28
3954.91
5401.89
165.46
16840
1333.9
383.09
16637.86
284.74
284.91
463.38
116.65
359.12
50.79
311.48
1695.06
68.15
1787.8
481.75
112.36
230.59
421.65
17.99
15.22
2140.07
30.74
334.09
1044.16
244.79
1253.54
1936.12
2517.27
5909.92
1941.4
373
373
1572.95
3.71
2.26
64.77
1061.53
245.13
27.84
2322.61
23.6
193.08
63.17
203.72
1017.09
535.45
6.3
136.94
375.43
19.23
14.48
13.04
3400.84
106.53
4048.25
4463.46
822.25
1458.58
1319.57
176.76
8445.99
2091.23
135.16
5219.62
5071.63
491.44
4411.7
806.18
37353.93
5737.96
2871.28
12089.78
466.57
2620.2
821.17
1035.95
191.05
236.66
4941.74
4084.07
1894.14
171.56
6.72
299.61
56.3
524.34
204.77
228.65
158.7
33.51
2701.99
292.94
855.19
443.75
41.83
1343.77
2409.41
2557.43
553.53
1005.29
10457.14
4288.22
333.88
1488.72
77.76
961.8
627.78
1974.14
2727.42
1208.56
23717.2
6161.09
2175.22
947.54
9312.49
17598.76
885537.92
2239.6
69963.67
10062.79
746235.66
1278346.28
432.25
321376.14
4300.71
14657.04
157314.57
5830.56
3611.44
4292.78
122676.88
71150.57
14185.26
8826.26
1151267.85
6545.03
239890.55
146000.78
162654.64
17475.11
27771.32
2681.94
142277.86
2632.89
20176.14
3753.26
25187.99
70394.76
19218.86
93994.5
176467.88
10788.75
170606.76
600.93
30782.97
21305.24
3083.75
8594.38
613.54
6172.27
0.58
539.59
1.14
265.7
1875.42
7.89
555.38
22.71
2048.02
4070.36
72.77
27.82
1596.57
156.43
2067.72
4.34
1090.55
472.18
2730.76
558
856.85
167.43
585.38
1275.62
112.05
127.31
6880.84
1954.5
2437.68
417.4
3986.99
4012.9
11802.31
112.33
3384.41
12395.46
1410.82
22867.12
6161.64
3280.19
5.4
96.29
1.72
215.17
14.54
31.27
16.69
66.98
79160.48
3652.32
90.35
21724.55
20853.26
562.11
308.36
224.76
19540.89
407.5
29.83
12232.77
26.91
10.99
208.86
4.54
422.64
1925.52
1804.17
947.09
320.68
8213.75
26391.82
183.85
2768.59
30.17
280.85
21920.63
250.99
3653.44
9896.17
1224.18
3423.4
3608.1
1487.44
247.06
305.17
317.86
396.24
691.83
125.36
2.05
1732.85
3606.44
73.13
5939.92
263.6
44.31
3220.46
28847.69
194.34
9737.68
1992.97
1114
415.71
1872.55
21.92
4401.98
4401.98
3844.55
155.01
606.36
142.52
1162.32
795.55
3623.86
831.63
14044.75
218.29
100.95
8808.57
194.52
295.22
2.73
569.64
311.71
1643.34
183.45
553.91
15637.77
69.28
766.27
1853.74
3487.89
62.2
1716.38
178.67
109.6
224.39
6331.86
75.25
50.32
145.83
737.07
248.23
552.38
1535.78
287.78
0.32
7.94
8.03
54.2
389.16
26.26
2466.29
1032.99
60.86
973.02
6766.46
8454.99
826.42
277.23
79311.03
811.62
2526.28
1128.26
2731.07
31965.1
2135.1
472.6
693.33
1992.16
123.98
277.61
1152.43
128.32
4053.98
141.43
39465.46
73.46
4.51
3556
119.66
1504.67
1749.9
3886.98
51451.76
89011.41
2472.1
9672.78
5157.41
48607.43
26318.34
149.09
34.25
4282.13
49865.34
65.81
5754.42
15.16
3095.58
0.43
8841.25
27664.15
115330
23517.04
2.26
1604.43
264.85
113.63
9671.82
100.51
571.73
3408.66
2017.59
311.84
8671.06
154566.83
108.11
48.85
394.11
819.73
368.71
108.7
132.34
546.44
187.28
15.46
10.12
101.68
69.2
38.42
42.33
72.98
175.9
4688.13
2194.06
9.87
23.02
34753.86
7.95
8913.44
3078.84
4862.95
1025.52
423.47
290.45
13506.05
595.44
1029.21
5776.75
44522.66
11106.92
719.34
2260.27
4324.46
11270.62
30894.66
851.56
3821.88
8920.62
152.35
6468.69
201.74
1951.61
619.29
37045.45
337.23
4.12
4405.54
404.07
98.04
1560.3
721.98
478.83
74573.68
873.74
309.55
64580.41
40.52
867.36
7117.56
263.8
4206.79
612.12
45.92
888.7
308.09
1638.45
298.95
875.75
5045.03
4903.19
489.68
625.95
1420.67
201.83
6768.43
377.41
3905.22
282.55
1255.85
179.55
282.05
1524.09
36.59
540.4
3739.32
1330.38
363.43
313.43
1682.79
12690.06
179.28
23.84
632.59
27.13
579.29
1438.32
1221.18
66747.65
46.2
680.91
178.51
438.65
1830.65
35.85
129.62
185.61
25.06
14536.6
7748.74
764.7
741.25
4830.44
1053.27
74.72
748.32
72.28
1022.57
68.6
3975.62
59898.83
4808.33
4.76
5168.42
1475.71
2741.26
668.54
35.37
876.71
578.65
3320.17
41883.55
27.42
3281.18
5161.88
90.31
859.49
1495.12
181.51
2463.68
1.16
545.66
875.61
975.64
9233
678.28
527.8
261.72
2452.15
13579.07
42352.91
936.04
858.2
602.38
318.96
1455.51
324.54
414.67
1472.89
2770.22
9577.56
782.16
22013.49
22858.92
2114.88
614.17
9400.12
5118.44
144.49
595.85
35.22
9386.71
5031.82
208.31
180.89
349.78
984.87
125.17
105.76
479.63
1087.45
414.59
1179.14
4205.44
778.9
590.32
185.15
185
1370.51
430.61
579.64
563.69
355.15
3088.03
469.71
137.1
1101.67
1100.08
1181.48
38258.32
1803.51
711.58
6.79
466.24
122.5
12.9
267.68
79.47
199.86
960.63
220.5
158.86
184.58
14.82
149644
27194.1
12547.1
17.31
12060.79
11599
18334.42
574.61
1110.02
2652.27
2983.73
15.58
4524.99
4434.88
40.27
774.63
935.63
393.5
8820.54
248.04
72.14
1127.2
728.26
238.96
3390.65
529.81
447.46
3164.46
1640.85
11573.31
132.28
270.68
430.74
156.44
9206.35
5892.09
821.22
205.68
715.89
177.33
7761.83
108.58
4230.29
3963.13
51.4
1817.42
2379.64
996.61
242.97
53270.27
64.09
83998.47
3346.2
20381.35
183.15
1636.46
954.67
2690.29
851.12
1647.54
8506.03
79.56
1100.45
2586.15
659.11
2191.5
1266.36
5593.72
16905.39
1662.18
823.95
366.91
22502.49
7905.14
785.23
5970.32
13542.44
1763.28
3972.38
15094.62
5.69
739.55
19668.94
19432.6
225.25
6755.06
428.59
2678.12
105.22
393.02
197.47
448.8
3149.81
15085.14
200.06
446.87
4557.76
436.84
778.86
1079.63
10926.51
262.52
23.72
3345.68
1165.97
1145.12
642.05
95.64
112.66
601.17
76.25
12.91
451.76
319.57
67.67
17.99
2908.18
24.53
107.92
2570.82
313.65
297.71
196.34
618.82
738.04
650.68
374.32
1478.1
5463.97
482.28
3954.91
5401.89
165.46
16840
1333.9
387.42
16637.86
295.73
284.91
463.38
116.65
359.12
50.79
311.48
1695.06
68.15
1787.8
481.75
112.36
230.59
421.65
17.99
15.22
2140.07
30.74
334.09
1044.16
244.79
1253.54
1936.12
2517.27
5909.92
1941.4
373
373
1421.8
4.95
2.26
64.77
1061.53
245.13
27.84
2322.61
23.6
193.08
67.27
203.72
1017.09
535.45
6.3
136.94
375.43
19.23
44.71
13.04
3400.84
106.53
4053.51
4463.46
822.25
1458.58
2870.32
172.53
8369.85
2091.23
135.16
5219.62
5071.63
491.44
5523.37
806.18
37353.93
5891.26
2392.92
11151.05
466.57
2885.96
924.86
1566.47
191.05
236.66
4941.74
4084.07
2124.81
171.56
6.72
303.19
56.3
524.34
204.77
228.65
158.7
33.51
2701.99
465.55
967.17
443.75
41.83
1348.98
2704.88
2557.43
553.53
1005.29
10457.14
4288.22
317.22
1488.72
70.94
766.07
1077.83
1974.14
2727.42
1208.56
23727.8
6161.09
2175.22
1101.07
10101.67
17598.76
906773.1
2239.6
69963.67
10150.49
744704.15
1278346.28
432.25
335198.67
4300.71
14657.04
150022.39
3975.7
3611.44
4292.78
125637.98
71150.57
14495.18
8826.26
1235233.57
6545.03
231406.3
146556.28
162654.64
17475.11
27771.32
2663.69
142277.86
2371.78
20176.14
3753.26
25187.99
70394.76
19218.86
93994.5
176467.88
10788.75
170606.76
600.93
32687.02
17390.34
3083.75
7310.6
613.54
6172.27
0.58
539.59
1.35
234.84
1875.42
7.89
738.62
22.71
2048.02
3532.37
72.77
27.82
1042.02
156.43
2067.72
15.53
1090.55
472.18
3322.89
558
575.21
167.43
585.38
1013.38
112.05
127.31
7734.2
1954.5
2437.68
417.4
3986.99
4012.9
11802.31
112.33
3384.41
12395.46
1410.82
22867.12
6161.64
3280.19
5.4
96.29
1.44
215.17
31.44
31.27
16.69
66.98
79160.48
4000.34
90.35
21724.55
20853.26
562.11
308.36
224.76
19540.89
407.5
29.83
11840.67
25.59
10.99
208.86
4.54
422.64
1925.52
1804.17
947.09
320.68
8213.75
26391.82
183.85
2768.59
30.17
280.85
21797.66
250.99
3653.44
9896.17
803.88
3423.4
3608.1
1487.44
247.06
305.17
317.86
396.24
691.83
125.36
2.09
1732.85
3606.44
73.13
5939.92
263.6
44.31
3220.46
28847.69
194.34
9737.68
1992.97
1114
415.71
1855.55
27.82
4401.98
4401.98
3844.55
154.88
606.36
142.52
1162.32
795.55
3623.86
831.63
14044.75
218.29
100.95
8860.11
200.7
295.22
2.73
569.64
311.71
1643.34
174.42
522.65
15836.85
69.28
766.27
1853.74
3487.89
62.2
1716.38
178.67
109.6
224.39
5485.11
75.25
50.32
145.83
737.07
248.23
552.38
1535.78
287.78
0.32
7.94
8.03
54.2
272
26.26
2450.93
1032.99
60.86
973.02
6766.46
8454.99
826.42
316.64
79311.03
811.62
2526.28
1342.01
2828.25
32519.08
2142.83
472.6
11.53
693.33
1882.25
123.98
277.61
1068.3
128.32
4053.98
141.43
39465.46
54.15
4.51
3394.29
119.66
1504.67
1749.9
3886.98
51451.76
89011.41
2567.92
9672.78
5157.41
46462.44
26318.34
149.09
34.25
4210.98
49865.34
65.81
5754.42
15.16
3095.58
2.85
8841.25
27664.15
115330
23517.04
2.26
1604.43
264.85
112.04
9671.82
100.51
571.73
3731.58
2017.59
311.84
8671.06
154566.83
108.11
48.85
394.11
819.73
368.71
108.7
132.34
546.44
187.28
12.12
10.12
101.68
69.3
43.52
42.33
72.44
175.9
4688.13
2194.06
9.87
23.02
34753.86
7.95
8913.44
3078.84
4862.95
1025.52
423.47
290.45
13506.05
595.44
1084.08
5776.75
44522.66
11106.92
719.34
2260.27
4324.46
11270.62
30894.66
851.56
3631.66
8920.62
153.94
6468.69
201.74
1951.61
1730.92
39331.64
337.23
4.12
4631.29
404.07
112.1
1560.3
721.98
478.83
74573.68
873.74
309.55
65605.3
40.52
751.77
6960.39
263.8
4061.38
612.12
45.92
868.75
308.09
1638.45
298.95
875.75
5045.03
4903.19
485.96
625.95
1420.67
201.83
6768.43
363.34
3905.22
282.55
1107.44
179.55
282.05
1524.09
40.05
540.4
4268.41
1647.6
383.07
313.43
1682.79
12891.14
179.28
23.84
626.85
34.34
579.29
1913.84
1221.18
66031.34
58.12
722.15
208.61
368.09
1830.65
44.47
137.84
181.95
25.06
14536.6
7748.74
764.7
781.47
4740.15
1053.27
74.72
748.32
108.3
1022.57
68.6
3975.62
59898.83
4808.33
7.62
4804.23
1561.23
2321.58
668.54
35.37
876.71
578.65
3320.17
43564.57
27.42
3297.43
6396.3
90.31
859.49
1495.12
181.51
2463.68
1.16
545.66
875.61
975.64
9233
678.28
527.8
261.72
2452.15
13579.07
43409.8
1017.79
858.2
602.38
381.18
1455.51
324.54
414.67
1472.89
2770.22
8587.79
782.16
22013.49
22858.92
2114.88
796.48
9400.12
4174.62
141.16
595.85
26.6
9386.71
4740.27
208.31
180.89
349.78
984.87
125.17
105.76
479.63
1087.45
59.74
414.59
1179.14
4205.44
820.03
449.18
236.72
185
1370.51
430.61
579.64
563.69
355.15
3088.03
272.39
137.1
1101.67
1100.08
1261.04
38258.32
1803.51
711.58
6.56
466.24
122.5
12.9
267.68
79.47
199.86
960.63
220.5
158.86
184.58
14.82
149644
27194.1
13213.17
17.31
12060.79
11599
20783.1
574.61
1110.02
2813.7
3275.18
15.58
4835.6
4434.88
40.27
798.94
981.34
393.5
8820.54
248.04
72.14
1127.2
728.26
238.96
3548.53
529.81
532.27
3164.46
1640.22
10350.61
146.54
270.68
430.74
156.44
9206.35
5892.09
795.19
258.04
715.89
177.33
7761.83
108.58
4230.29
3963.13
51.4
1817.42
3826.46
996.61
242.97
53270.27
64.09
